session_id,customer_age,account_tenure_days,previous_purchases,product_category,items_in_cart,cart_value,treatment,completed_purchase,Y0,Y1
8797,18-24,338,0,Fashion,2,52.95,1,1,1,1
8798,18-24,23,0,Home & Garden,8,44.42,0,0,0,1
8799,45-54,255,1,Electronics,4,43.31,0,0,0,0
8800,25-34,43,0,Home & Garden,5,92.39,1,1,1,1
8801,45-54,160,0,Electronics,6,96.72,1,1,1,1
8802,18-24,308,0,Fashion,6,60.69,1,0,0,0
8803,55+,128,0,Fashion,3,113.03,1,1,0,1
8804,25-34,394,0,Sports & Outdoors,4,44.84,0,0,0,1
8805,35-44,235,2,Home & Garden,1,48.04,0,0,0,1
8806,25-34,225,12,Home & Garden,6,46.15,0,1,1,0
8807,35-44,24,0,Books & Media,4,46.23,0,1,1,1
8808,55+,137,10,Fashion,2,15.01,0,0,0,1
8809,35-44,136,2,Books & Media,10,79.3,1,1,1,1
8810,25-34,461,0,Fashion,1,89.68,1,1,0,1
8811,45-54,125,2,Books & Media,3,81.92,1,1,1,1
8812,45-54,95,1,Fashion,7,73.93,1,1,0,1
8813,45-54,46,0,Electronics,3,77.54,1,0,1,0
8814,55+,337,2,Fashion,3,56.01,1,1,0,1
8815,55+,227,9,Fashion,4,49.82,0,1,1,1
8816,55+,174,1,Fashion,3,30.92,0,0,0,0
8817,35-44,199,4,Electronics,6,84.25,1,0,0,0
8818,25-34,47,0,Sports & Outdoors,4,93.79,1,0,0,0
8819,25-34,558,0,Books & Media,4,79.58,1,0,1,0
8820,25-34,228,5,Fashion,1,37.15,0,1,1,0
8821,25-34,129,2,Electronics,4,71.68,1,1,0,1
8822,35-44,122,1,Fashion,4,36.14,0,0,0,0
8823,45-54,194,1,Fashion,4,42.95,0,1,1,0
8824,55+,17,2,Home & Garden,3,50.2,1,1,1,1
8825,25-34,584,1,Home & Garden,4,34.29,0,1,1,1
8826,45-54,234,4,Electronics,5,78.85,1,0,1,0
8827,25-34,105,6,Fashion,2,49.15,0,0,0,1
8828,35-44,194,3,Electronics,2,114.21,1,1,0,1
8829,35-44,177,1,Electronics,6,71.74,1,1,0,1
8830,25-34,409,0,Fashion,3,65.73,1,1,0,1
8831,25-34,240,0,Electronics,6,46.37,0,1,1,1
8832,45-54,180,3,Home & Garden,5,23.78,0,0,0,0
8833,18-24,345,0,Books & Media,3,5.0,0,0,0,0
8834,25-34,12,0,Fashion,4,63.44,1,0,0,0
8835,35-44,111,2,Home & Garden,4,56.37,1,0,1,0
8836,35-44,155,3,Books & Media,3,26.32,0,0,0,1
8837,25-34,422,1,Books & Media,2,27.49,0,0,0,1
8838,35-44,234,2,Electronics,1,88.87,1,0,0,0
8839,35-44,72,5,Fashion,3,65.08,1,0,1,0
8840,25-34,94,0,Fashion,2,127.57,1,0,1,0
8841,55+,29,3,Books & Media,3,65.27,1,0,0,0
8842,35-44,103,1,Fashion,4,60.58,1,1,1,1
8843,35-44,209,0,Home & Garden,5,37.87,0,0,0,1
8844,45-54,55,0,Fashion,4,56.36,1,1,1,1
8845,25-34,291,5,Books & Media,2,24.43,0,0,0,0
8846,25-34,131,0,Electronics,5,143.91,1,0,0,0
8847,35-44,31,2,Fashion,4,83.62,1,1,1,1
8848,18-24,362,5,Books & Media,7,9.84,0,1,1,0
8849,45-54,415,1,Fashion,4,42.13,0,0,0,1
8850,25-34,404,0,Home & Garden,2,51.35,1,0,1,0
8851,25-34,517,3,Home & Garden,5,51.34,1,0,1,0
8852,25-34,42,4,Home & Garden,4,81.94,1,1,1,1
8853,25-34,174,0,Electronics,7,41.52,0,0,0,0
8854,25-34,199,9,Fashion,7,54.31,1,0,1,0
8855,18-24,131,0,Electronics,2,108.6,1,0,0,0
8856,55+,702,0,Fashion,4,48.58,0,1,1,1
8857,55+,137,3,Books & Media,3,59.89,1,1,1,1
8858,25-34,183,1,Electronics,2,52.75,1,1,0,1
8859,25-34,350,0,Home & Garden,3,104.94,1,0,1,0
8860,25-34,36,7,Sports & Outdoors,3,29.63,0,0,0,0
8861,55+,225,1,Fashion,3,41.2,0,1,1,0
8862,18-24,215,5,Fashion,2,38.13,0,0,0,0
8863,45-54,170,1,Sports & Outdoors,4,110.5,1,0,1,0
8864,25-34,240,0,Home & Garden,5,42.15,0,0,0,1
8865,55+,75,2,Electronics,2,66.18,1,0,1,0
8866,18-24,197,4,Fashion,6,81.82,1,0,0,0
8867,25-34,104,2,Electronics,2,79.1,1,1,1,1
8868,25-34,115,4,Home & Garden,8,67.0,1,1,0,1
8869,25-34,118,0,Fashion,3,43.01,0,1,1,1
8870,45-54,36,1,Home & Garden,5,64.86,1,1,0,1
8871,18-24,184,2,Home & Garden,4,103.01,1,0,0,0
8872,18-24,246,0,Sports & Outdoors,5,36.92,0,0,0,1
8873,35-44,452,1,Books & Media,4,52.98,1,0,1,0
8874,55+,305,0,Books & Media,2,30.88,0,1,1,1
8875,25-34,9,0,Books & Media,2,29.32,0,0,0,1
8876,25-34,174,0,Fashion,4,20.12,0,1,1,1
8877,25-34,466,5,Sports & Outdoors,4,32.56,0,1,1,1
8878,18-24,25,0,Books & Media,5,23.12,0,0,0,1
8879,18-24,207,2,Books & Media,6,79.1,1,0,1,0
8880,18-24,424,0,Electronics,3,54.21,1,0,1,0
8881,25-34,310,0,Books & Media,3,53.61,1,1,1,1
8882,35-44,129,4,Electronics,3,59.47,1,0,1,0
8883,55+,157,4,Home & Garden,2,41.39,0,0,0,1
8884,25-34,92,0,Home & Garden,3,58.49,1,0,1,0
8885,35-44,162,1,Home & Garden,3,81.78,1,1,1,1
8886,25-34,242,0,Electronics,4,44.88,0,1,1,0
8887,35-44,33,1,Fashion,3,67.77,1,1,1,1
8888,45-54,476,1,Electronics,5,61.48,1,0,1,0
8889,25-34,111,0,Fashion,5,43.78,0,1,1,1
8890,35-44,322,10,Electronics,8,74.1,1,1,1,1
8891,18-24,176,0,Electronics,8,66.56,1,1,1,1
8892,45-54,280,1,Electronics,4,63.13,1,0,0,0
8893,25-34,22,1,Fashion,5,48.24,0,1,1,0
8894,25-34,14,0,Electronics,5,30.37,0,0,0,0
8895,25-34,64,0,Home & Garden,3,29.05,0,1,1,0
8896,25-34,84,2,Sports & Outdoors,8,39.83,0,1,1,0
8897,55+,158,2,Home & Garden,1,76.02,1,1,0,1
8898,45-54,133,0,Fashion,3,50.11,1,0,0,0
8899,35-44,136,0,Electronics,3,63.64,1,1,0,1
8900,35-44,607,0,Electronics,3,84.88,1,1,1,1
8901,18-24,206,0,Home & Garden,5,86.41,1,1,1,1
8902,25-34,347,2,Sports & Outdoors,2,47.97,0,0,0,0
8903,25-34,176,0,Electronics,5,65.33,1,1,1,1
8904,45-54,7,1,Fashion,4,59.47,1,1,0,1
8905,25-34,401,2,Fashion,1,92.04,1,0,0,0
8906,35-44,336,2,Books & Media,3,12.74,0,0,0,0
8907,25-34,259,1,Electronics,3,92.23,1,0,1,0
8908,35-44,378,4,Fashion,2,52.24,1,0,0,0
8909,35-44,95,0,Books & Media,4,32.31,0,0,0,0
8910,25-34,389,6,Electronics,3,126.7,1,1,1,1
8911,55+,450,1,Electronics,7,61.52,1,1,1,1
8912,25-34,121,0,Home & Garden,5,40.53,0,1,1,1
8913,25-34,181,0,Fashion,5,25.13,0,0,0,1
8914,18-24,83,9,Sports & Outdoors,7,51.34,1,1,0,1
8915,35-44,20,8,Electronics,5,79.6,1,1,0,1
8916,35-44,217,3,Electronics,4,32.34,0,0,0,1
8917,25-34,248,1,Electronics,6,54.28,1,1,1,1
8918,25-34,53,6,Electronics,4,52.37,1,1,1,1
8919,55+,113,0,Fashion,3,37.85,0,0,0,1
8920,25-34,372,0,Books & Media,6,30.32,0,1,1,0
8921,35-44,191,9,Fashion,6,61.44,1,0,0,0
8922,45-54,58,9,Home & Garden,2,68.77,1,0,0,0
8923,55+,227,2,Electronics,7,122.45,1,0,0,0
8924,35-44,513,0,Home & Garden,4,106.85,1,1,1,1
8925,45-54,42,3,Fashion,3,58.48,1,1,0,1
8926,25-34,160,0,Home & Garden,6,40.24,0,0,0,1
8927,35-44,164,0,Books & Media,5,27.53,0,0,0,1
8928,25-34,130,3,Fashion,8,85.3,1,0,0,0
8929,18-24,135,7,Fashion,3,97.09,1,1,1,1
8930,18-24,199,1,Home & Garden,4,71.88,1,0,1,0
8931,18-24,216,10,Fashion,5,49.0,0,1,1,1
8932,45-54,77,1,Fashion,3,31.84,0,1,1,1
8933,25-34,554,1,Books & Media,3,30.99,0,0,0,0
8934,25-34,26,0,Fashion,3,112.89,1,0,0,0
8935,25-34,126,4,Fashion,4,39.3,0,1,1,0
8936,35-44,122,0,Fashion,2,56.02,1,1,1,1
8937,25-34,234,2,Fashion,7,109.32,1,0,1,0
8938,35-44,151,0,Home & Garden,3,36.41,0,1,1,0
8939,35-44,88,3,Home & Garden,4,52.32,1,0,1,0
8940,25-34,138,3,Home & Garden,6,54.69,1,1,0,1
8941,18-24,431,5,Home & Garden,5,43.65,0,1,1,0
8942,35-44,218,1,Books & Media,2,18.28,0,1,1,1
8943,25-34,90,2,Electronics,5,79.96,1,0,1,0
8944,45-54,154,9,Home & Garden,3,41.28,0,0,0,0
8945,35-44,216,2,Books & Media,5,85.44,1,1,0,1
8946,25-34,61,2,Sports & Outdoors,2,34.98,0,1,1,1
8947,55+,137,8,Home & Garden,3,46.54,0,0,0,1
8948,18-24,155,1,Books & Media,2,14.94,0,0,0,0
8949,35-44,94,0,Electronics,6,52.95,1,1,1,1
8950,25-34,222,13,Sports & Outdoors,6,27.38,0,1,1,0
8951,35-44,78,8,Electronics,2,39.96,0,1,1,1
8952,35-44,406,2,Sports & Outdoors,3,117.76,1,1,1,1
8953,25-34,299,2,Electronics,2,60.8,1,1,1,1
8954,55+,218,3,Electronics,3,79.47,1,1,1,1
8955,25-34,61,3,Home & Garden,5,47.73,0,1,1,0
8956,25-34,317,4,Books & Media,4,8.25,0,0,0,0
8957,25-34,164,4,Sports & Outdoors,2,73.31,1,0,1,0
8958,55+,190,1,Fashion,2,60.06,1,1,0,1
8959,35-44,443,4,Home & Garden,2,13.73,0,1,1,1
8960,45-54,51,2,Home & Garden,5,102.09,1,0,0,0
8961,25-34,483,2,Home & Garden,2,52.4,1,0,1,0
8962,18-24,254,7,Fashion,6,33.47,0,0,0,1
8963,25-34,409,1,Sports & Outdoors,2,37.75,0,0,0,0
8964,18-24,185,4,Home & Garden,3,25.61,0,0,0,1
8965,25-34,438,5,Fashion,1,65.26,1,0,1,0
8966,18-24,435,0,Home & Garden,3,27.34,0,1,1,0
8967,25-34,322,0,Sports & Outdoors,5,41.86,0,1,1,1
8968,35-44,223,3,Electronics,3,54.82,1,1,1,1
8969,25-34,29,13,Home & Garden,4,54.88,1,0,1,0
8970,25-34,433,5,Sports & Outdoors,3,36.73,0,0,0,0
8971,35-44,182,1,Home & Garden,6,95.46,1,0,1,0
8972,18-24,140,1,Home & Garden,3,124.15,1,0,1,0
8973,25-34,549,0,Fashion,3,115.54,1,0,1,0
8974,18-24,134,0,Sports & Outdoors,4,65.35,1,1,0,1
8975,35-44,347,0,Electronics,4,71.66,1,1,0,1
8976,25-34,128,0,Home & Garden,4,44.96,0,0,0,1
8977,25-34,42,3,Electronics,3,29.64,0,0,0,1
8978,45-54,415,5,Books & Media,2,48.0,0,1,1,0
8979,35-44,307,6,Books & Media,5,19.61,0,1,1,0
8980,35-44,51,0,Home & Garden,4,67.24,1,0,0,0
8981,18-24,133,0,Fashion,1,32.51,0,0,0,0
8982,25-34,90,0,Home & Garden,2,84.07,1,1,1,1
8983,45-54,214,0,Fashion,7,56.45,1,0,1,0
8984,35-44,291,1,Electronics,5,34.45,0,1,1,1
8985,45-54,215,9,Home & Garden,4,35.07,0,0,0,0
8986,25-34,32,7,Sports & Outdoors,4,54.55,1,1,1,1
8987,45-54,242,7,Electronics,3,96.69,1,0,0,0
8988,45-54,369,1,Home & Garden,5,83.38,1,0,1,0
8989,25-34,91,4,Electronics,7,80.14,1,1,1,1
8990,45-54,114,4,Sports & Outdoors,5,27.27,0,0,0,0
8991,18-24,333,2,Electronics,2,51.51,1,1,0,1
8992,45-54,221,1,Fashion,4,52.06,1,1,0,1
8993,35-44,45,4,Electronics,5,77.25,1,1,0,1
8994,25-34,93,1,Fashion,3,49.42,0,0,0,1
8995,45-54,97,6,Fashion,5,61.45,1,0,0,0
8996,35-44,240,11,Electronics,4,75.93,1,1,1,1
8997,35-44,153,7,Fashion,6,73.49,1,1,0,1
8998,35-44,78,4,Electronics,2,79.43,1,1,1,1
8999,35-44,59,0,Home & Garden,6,61.18,1,1,1,1
9000,25-34,185,8,Fashion,6,58.95,1,1,1,1
9001,55+,175,1,Books & Media,6,50.82,1,0,1,0
9002,35-44,307,7,Fashion,4,23.68,0,0,0,1
9003,18-24,71,4,Fashion,4,108.47,1,1,0,1
9004,35-44,210,2,Sports & Outdoors,4,122.52,1,1,1,1
9005,35-44,211,0,Fashion,4,41.58,0,1,1,1
9006,25-34,363,0,Books & Media,3,40.12,0,0,0,0
9007,25-34,206,5,Home & Garden,2,25.32,0,1,1,1
9008,35-44,290,1,Sports & Outdoors,8,68.04,1,0,0,0
9009,35-44,216,4,Home & Garden,5,126.92,1,1,1,1
9010,25-34,87,3,Fashion,1,38.99,0,1,1,0
9011,18-24,148,3,Fashion,6,30.71,0,0,0,1
9012,25-34,125,1,Fashion,3,130.58,1,1,1,1
9013,35-44,353,3,Fashion,2,48.99,0,0,0,1
9014,35-44,66,3,Books & Media,3,13.3,0,0,0,0
9015,35-44,61,4,Sports & Outdoors,2,39.53,0,1,1,0
9016,35-44,205,0,Fashion,4,31.46,0,0,0,1
9017,18-24,120,0,Electronics,4,49.27,0,0,0,1
9018,55+,56,1,Home & Garden,2,55.77,1,0,1,0
9019,55+,195,0,Electronics,2,43.66,0,0,0,1
9020,25-34,88,0,Home & Garden,5,59.37,1,0,0,0
9021,18-24,45,1,Home & Garden,2,43.78,0,1,1,1
9022,45-54,363,0,Electronics,1,54.86,1,0,0,0
9023,35-44,370,2,Sports & Outdoors,4,50.81,1,0,1,0
9024,35-44,119,6,Books & Media,2,22.36,0,0,0,0
9025,35-44,83,1,Electronics,2,67.28,1,1,1,1
9026,25-34,185,21,Fashion,5,85.17,1,1,0,1
9027,18-24,76,3,Fashion,2,118.58,1,0,0,0
9028,45-54,72,2,Electronics,7,61.52,1,1,0,1
9029,35-44,185,0,Home & Garden,6,36.22,0,0,0,1
9030,25-34,219,4,Electronics,2,85.88,1,1,0,1
9031,25-34,76,2,Electronics,3,66.66,1,1,1,1
9032,18-24,72,1,Home & Garden,5,94.01,1,1,0,1
9033,25-34,101,0,Home & Garden,4,66.14,1,0,0,0
9034,35-44,174,1,Fashion,7,50.69,1,0,1,0
9035,35-44,38,4,Sports & Outdoors,5,63.85,1,0,0,0
9036,25-34,133,1,Fashion,4,48.07,0,0,0,0
9037,45-54,51,4,Electronics,7,43.77,0,0,0,1
9038,25-34,186,1,Electronics,5,69.22,1,0,0,0
9039,35-44,127,6,Fashion,3,31.49,0,0,0,1
9040,35-44,158,1,Sports & Outdoors,3,16.81,0,0,0,0
9041,25-34,120,3,Home & Garden,6,46.93,0,0,0,1
9042,55+,33,4,Home & Garden,6,57.3,1,1,1,1
9043,35-44,153,3,Books & Media,7,52.74,1,1,1,1
9044,25-34,219,2,Books & Media,10,89.69,1,0,0,0
9045,35-44,133,1,Electronics,5,83.67,1,1,1,1
9046,25-34,208,5,Books & Media,2,48.2,0,1,1,0
9047,35-44,139,0,Home & Garden,3,125.74,1,1,1,1
9048,55+,72,0,Fashion,2,51.54,1,0,1,0
9049,55+,60,0,Electronics,4,111.53,1,0,0,0
9050,18-24,135,2,Fashion,5,95.86,1,1,1,1
9051,25-34,35,1,Fashion,8,56.43,1,1,0,1
9052,25-34,336,0,Fashion,6,21.38,0,0,0,1
9053,35-44,213,3,Electronics,4,59.15,1,0,0,0
9054,55+,95,2,Electronics,3,66.68,1,1,0,1
9055,45-54,134,0,Books & Media,3,38.9,0,1,1,1
9056,25-34,188,1,Sports & Outdoors,3,36.46,0,0,0,0
9057,35-44,166,0,Electronics,2,93.78,1,0,0,0
9058,45-54,18,1,Sports & Outdoors,6,44.1,0,0,0,1
9059,18-24,437,9,Fashion,1,41.91,0,1,1,1
9060,25-34,32,1,Fashion,2,83.61,1,0,1,0
9061,25-34,134,0,Electronics,3,43.62,0,0,0,0
9062,35-44,164,4,Fashion,7,46.83,0,1,1,1
9063,25-34,240,1,Home & Garden,5,31.0,0,0,0,1
9064,25-34,358,2,Sports & Outdoors,4,63.61,1,0,0,0
9065,35-44,172,1,Home & Garden,2,31.68,0,1,1,1
9066,18-24,380,0,Home & Garden,4,46.41,0,0,0,1
9067,35-44,331,6,Fashion,5,27.77,0,0,0,1
9068,55+,179,4,Electronics,4,129.99,1,1,1,1
9069,25-34,310,5,Fashion,4,90.41,1,1,0,1
9070,45-54,199,12,Fashion,4,72.53,1,1,1,1
9071,35-44,46,8,Fashion,6,158.09,1,1,1,1
9072,45-54,257,1,Electronics,4,38.65,0,1,1,1
9073,25-34,35,0,Books & Media,4,14.37,0,0,0,0
9074,35-44,222,1,Fashion,4,50.67,1,1,0,1
9075,35-44,45,2,Electronics,5,86.67,1,0,1,0
9076,45-54,128,0,Sports & Outdoors,2,122.2,1,1,0,1
9077,18-24,263,2,Home & Garden,4,43.54,0,0,0,0
9078,25-34,171,2,Electronics,5,78.84,1,0,0,0
9079,35-44,133,0,Books & Media,2,58.92,1,1,1,1
9080,25-34,602,1,Sports & Outdoors,3,52.35,1,0,1,0
9081,18-24,237,2,Sports & Outdoors,3,104.87,1,1,0,1
9082,25-34,49,0,Fashion,4,47.3,0,1,1,1
9083,35-44,278,8,Books & Media,3,9.84,0,0,0,0
9084,18-24,367,0,Books & Media,2,62.25,1,0,1,0
9085,18-24,192,1,Books & Media,7,50.4,1,1,1,1
9086,35-44,30,0,Fashion,5,38.21,0,1,1,0
9087,45-54,378,1,Sports & Outdoors,4,78.89,1,1,0,1
9088,25-34,351,1,Sports & Outdoors,4,36.78,0,0,0,0
9089,25-34,274,0,Fashion,2,52.77,1,1,0,1
9090,25-34,146,4,Books & Media,3,62.15,1,0,1,0
9091,25-34,672,0,Electronics,5,105.22,1,1,1,1
9092,18-24,94,1,Electronics,3,78.98,1,1,1,1
9093,18-24,165,3,Fashion,4,55.32,1,1,0,1
9094,45-54,256,4,Fashion,4,83.76,1,0,1,0
9095,35-44,183,4,Home & Garden,3,35.48,0,0,0,1
9096,18-24,662,1,Books & Media,4,53.97,1,0,0,0
9097,35-44,144,1,Home & Garden,5,56.2,1,1,0,1
9098,25-34,157,0,Books & Media,3,100.13,1,1,1,1
9099,35-44,113,5,Electronics,2,42.71,0,1,1,1
9100,25-34,87,2,Fashion,4,30.36,0,1,1,1
9101,25-34,95,0,Electronics,4,86.64,1,0,0,0
9102,45-54,79,6,Home & Garden,3,58.5,1,1,1,1
9103,35-44,153,0,Electronics,6,118.09,1,1,1,1
9104,35-44,137,5,Fashion,3,48.63,0,1,1,1
9105,25-34,95,1,Electronics,4,48.96,0,1,1,1
9106,25-34,353,0,Sports & Outdoors,3,72.87,1,0,0,0
9107,25-34,158,5,Home & Garden,1,66.73,1,0,0,0
9108,35-44,84,0,Home & Garden,5,55.73,1,0,1,0
9109,25-34,270,4,Electronics,4,110.78,1,0,1,0
9110,45-54,218,1,Fashion,7,32.71,0,0,0,1
9111,55+,213,5,Home & Garden,3,76.36,1,1,1,1
9112,25-34,37,0,Electronics,4,45.32,0,1,1,0
9113,45-54,64,0,Sports & Outdoors,1,38.04,0,1,1,1
9114,25-34,105,2,Home & Garden,6,40.31,0,0,0,0
9115,35-44,374,5,Home & Garden,3,80.01,1,0,1,0
9116,18-24,137,1,Fashion,3,59.26,1,0,1,0
9117,35-44,197,2,Electronics,5,93.57,1,1,1,1
9118,35-44,210,0,Sports & Outdoors,4,112.89,1,1,0,1
9119,25-34,57,0,Home & Garden,4,90.94,1,0,0,0
9120,25-34,415,1,Fashion,8,24.92,0,1,1,1
9121,35-44,125,3,Books & Media,6,52.14,1,1,0,1
9122,35-44,280,1,Fashion,5,46.87,0,0,0,0
9123,25-34,269,3,Electronics,4,25.1,0,1,1,0
9124,35-44,266,2,Home & Garden,7,119.16,1,1,0,1
9125,25-34,144,5,Books & Media,3,51.21,1,1,0,1
9126,18-24,190,1,Electronics,4,66.21,1,1,0,1
9127,25-34,191,2,Sports & Outdoors,3,67.34,1,1,0,1
9128,45-54,108,0,Fashion,3,71.69,1,1,1,1
9129,25-34,140,2,Home & Garden,4,57.1,1,1,1,1
9130,25-34,173,0,Fashion,6,35.08,0,1,1,1
9131,18-24,146,1,Home & Garden,3,61.07,1,0,1,0
9132,45-54,366,6,Fashion,3,67.24,1,1,0,1
9133,18-24,188,9,Home & Garden,4,34.32,0,0,0,1
9134,35-44,303,6,Books & Media,9,92.29,1,1,1,1
9135,25-34,89,0,Electronics,5,35.88,0,0,0,1
9136,25-34,271,0,Home & Garden,7,47.76,0,0,0,0
9137,25-34,41,4,Sports & Outdoors,4,49.9,0,1,1,1
9138,25-34,89,1,Electronics,3,112.54,1,1,1,1
9139,18-24,227,1,Fashion,3,19.61,0,1,1,0
9140,55+,90,0,Electronics,4,126.19,1,1,1,1
9141,18-24,348,4,Fashion,7,38.9,0,1,1,1
9142,25-34,219,8,Home & Garden,3,61.38,1,1,0,1
9143,25-34,161,7,Electronics,6,101.8,1,1,1,1
9144,45-54,366,5,Home & Garden,4,55.53,1,0,0,0
9145,35-44,92,5,Home & Garden,2,93.27,1,0,1,0
9146,35-44,177,1,Books & Media,3,30.58,0,0,0,1
9147,45-54,134,6,Fashion,4,24.86,0,1,1,0
9148,25-34,72,6,Electronics,3,55.05,1,0,1,0
9149,25-34,149,1,Sports & Outdoors,5,42.62,0,1,1,1
9150,25-34,35,1,Fashion,3,15.68,0,0,0,0
9151,25-34,66,3,Fashion,8,40.65,0,0,0,0
9152,25-34,245,5,Fashion,8,55.32,1,0,0,0
9153,45-54,167,1,Books & Media,3,46.79,0,0,0,0
9154,35-44,116,4,Fashion,4,35.64,0,0,0,1
9155,35-44,96,1,Electronics,4,48.97,0,0,0,1
9156,55+,25,9,Home & Garden,4,43.03,0,1,1,0
9157,35-44,54,2,Electronics,5,49.25,0,0,0,1
9158,25-34,230,7,Electronics,3,76.25,1,0,0,0
9159,18-24,156,0,Fashion,1,50.64,1,0,1,0
9160,25-34,19,3,Electronics,5,71.05,1,1,1,1
9161,45-54,48,6,Fashion,8,38.79,0,0,0,1
9162,25-34,172,13,Electronics,3,46.7,0,0,0,1
9163,25-34,29,3,Books & Media,3,91.44,1,1,0,1
9164,45-54,63,1,Sports & Outdoors,2,37.99,0,1,1,0
9165,45-54,250,1,Fashion,4,53.41,1,1,1,1
9166,45-54,394,0,Fashion,6,58.81,1,1,1,1
9167,55+,262,1,Home & Garden,5,40.37,0,1,1,1
9168,35-44,196,2,Books & Media,4,41.04,0,0,0,0
9169,25-34,70,1,Electronics,5,60.87,1,1,0,1
9170,55+,290,1,Books & Media,3,42.56,0,1,1,0
9171,25-34,21,0,Sports & Outdoors,3,75.1,1,1,0,1
9172,25-34,282,0,Books & Media,5,34.13,0,1,1,0
9173,25-34,314,7,Books & Media,6,32.77,0,1,1,1
9174,18-24,105,2,Electronics,7,57.13,1,1,1,1
9175,25-34,229,5,Electronics,3,47.96,0,0,0,0
9176,45-54,46,4,Sports & Outdoors,5,114.44,1,0,1,0
9177,45-54,207,0,Home & Garden,4,45.99,0,0,0,1
9178,35-44,40,1,Electronics,3,46.33,0,0,0,0
9179,55+,297,5,Electronics,8,72.12,1,1,1,1
9180,25-34,263,0,Books & Media,4,28.61,0,1,1,0
9181,18-24,558,1,Fashion,4,37.76,0,0,0,0
9182,35-44,185,3,Fashion,3,38.31,0,0,0,0
9183,35-44,82,3,Electronics,2,46.84,0,1,1,1
9184,55+,61,1,Books & Media,4,45.69,0,1,1,0
9185,35-44,145,1,Home & Garden,6,89.0,1,1,1,1
9186,25-34,191,0,Fashion,4,64.68,1,0,0,0
9187,35-44,178,7,Fashion,3,49.11,0,1,1,1
9188,45-54,75,3,Books & Media,6,62.4,1,1,1,1
9189,18-24,341,2,Home & Garden,4,35.71,0,1,1,0
9190,35-44,68,1,Fashion,3,52.63,1,1,1,1
9191,18-24,585,7,Electronics,1,93.34,1,1,1,1
9192,25-34,161,14,Electronics,7,40.4,0,1,1,1
9193,45-54,49,0,Fashion,5,48.85,0,0,0,0
9194,25-34,182,1,Home & Garden,4,40.46,0,0,0,1
9195,25-34,358,5,Home & Garden,3,71.31,1,1,0,1
9196,35-44,540,0,Books & Media,4,60.52,1,1,0,1
9197,18-24,88,1,Books & Media,2,97.45,1,1,0,1
9198,35-44,157,0,Fashion,4,60.02,1,0,1,0
9199,18-24,172,0,Fashion,5,48.91,0,0,0,0
9200,35-44,42,4,Home & Garden,5,54.12,1,1,1,1
9201,35-44,152,2,Home & Garden,2,106.83,1,1,1,1
9202,35-44,156,4,Electronics,1,58.03,1,0,0,0
9203,18-24,385,5,Fashion,4,44.36,0,0,0,1
9204,35-44,236,0,Sports & Outdoors,6,105.66,1,1,1,1
9205,18-24,303,0,Home & Garden,6,32.32,0,0,0,0
9206,35-44,247,2,Fashion,6,69.47,1,1,0,1
9207,35-44,446,0,Home & Garden,6,66.27,1,1,0,1
9208,35-44,553,3,Home & Garden,6,27.05,0,1,1,0
9209,25-34,275,0,Sports & Outdoors,10,36.73,0,0,0,1
9210,45-54,86,3,Electronics,3,46.13,0,0,0,1
9211,45-54,292,1,Home & Garden,4,54.9,1,0,1,0
9212,55+,157,7,Sports & Outdoors,3,75.24,1,0,0,0
9213,25-34,52,0,Home & Garden,5,28.08,0,0,0,0
9214,45-54,219,0,Fashion,3,93.81,1,0,1,0
9215,25-34,152,2,Fashion,7,76.18,1,1,1,1
9216,25-34,112,8,Books & Media,3,94.93,1,0,1,0
9217,25-34,77,4,Fashion,4,34.39,0,1,1,0
9218,25-34,194,6,Electronics,2,50.65,1,0,1,0
9219,55+,62,4,Fashion,5,76.53,1,1,1,1
9220,35-44,210,4,Books & Media,3,5.0,0,1,1,1
9221,35-44,106,2,Fashion,2,51.96,1,1,1,1
9222,18-24,71,2,Books & Media,7,42.41,0,0,0,0
9223,35-44,343,1,Electronics,5,54.77,1,1,0,1
9224,25-34,103,0,Books & Media,5,37.37,0,0,0,1
9225,55+,162,8,Fashion,3,43.67,0,1,1,0
9226,35-44,173,0,Electronics,2,81.03,1,0,0,0
9227,35-44,261,13,Fashion,1,27.63,0,0,0,1
9228,35-44,167,0,Fashion,5,33.4,0,0,0,1
9229,18-24,62,2,Home & Garden,1,86.28,1,0,0,0
9230,25-34,79,1,Books & Media,7,64.9,1,1,1,1
9231,35-44,45,0,Electronics,3,63.74,1,1,0,1
9232,55+,152,0,Fashion,3,10.84,0,1,1,0
9233,25-34,112,0,Home & Garden,5,44.82,0,0,0,0
9234,35-44,85,0,Electronics,3,36.11,0,1,1,0
9235,25-34,165,0,Sports & Outdoors,4,47.8,0,1,1,0
9236,25-34,128,1,Electronics,3,33.71,0,0,0,0
9237,25-34,149,7,Fashion,7,87.81,1,1,0,1
9238,35-44,131,2,Electronics,7,52.03,1,1,1,1
9239,25-34,111,6,Fashion,3,65.88,1,0,1,0
9240,25-34,223,1,Books & Media,2,70.06,1,1,0,1
9241,35-44,393,0,Electronics,5,61.3,1,1,0,1
9242,55+,118,1,Fashion,3,100.37,1,1,1,1
9243,25-34,204,13,Fashion,4,59.12,1,1,0,1
9244,25-34,208,2,Books & Media,9,36.69,0,0,0,0
9245,18-24,279,4,Home & Garden,7,84.31,1,0,1,0
